========================================================================================================================
  GPU OPERATIONS TO TRANSFORMER BLOCKS CORRELATION
  Model:     nvidia/Kimi-K2.5-NVFP4
  Framework: vLLM v0.20.2rc1.dev261+g8f89381fc
  GPU:       NVIDIA B200 (SM100), TP=8, EP=8
  Execution: Decode-only (batch_size=1, output_size=1024)
========================================================================================================================

BLOCK DETECTION SUMMARY
------------------------------------------------------------
  Total GPU ops:           1000
  Ops in transformer blocks: 986 (34 blocks x 29 ops)
  Ops in tail (inter-block): 14
  Block type:              MoE_Decoder_Layer
  Warmup blocks:           0-1 (first 2)
  Cooldown blocks:         32-33 (last 2)
  Representative blocks:   2-31 (30 blocks)
  Ops per block:           29
  Streams used:            23 (main), 5644 (shared expert aux), 27 (DtoH)
  Block consistency:       All 34 blocks have identical kernel set
  Cross-stream jitter:     Some time-order variation between stream 23 and 5644 (expected)
  Unidentified ops:        0

========================================================================================================================
  ALL DETECTED TRANSFORMER BLOCKS
========================================================================================================================

  Block 0 | Type: MoE_Decoder_Layer | Tag: WARMUP
  Wall: 97,440 ns | Compute: 124,640 ns | Idle: 0 ns (0.0%)

| Pos | High-Level Operation                       | Stream | Grid         |   Dur (ns) | Category          | Source Code Reference                                                          | Source Code Explanation                                                                                                                                                                                                                  |
| 8   | flashinfer_mla_decode_attn                 | 23     | (74,2,1)     |       9280 | compute_kernel    | FlashInfer MLA backend -> mla_attention.py (forward_mqa)                       | FlashInfer MLA decode attention kernel for SM100 (B200). MQA on FP8 compressed KV cache with Qk=576, V=512 dims. Uses paged KV with block_size=32. Produces latent attention output [B,8,512].                                           |
| 9   | v_up_proj_bmm                              | 23     | (128,1,1)    |       3809 | compute_kernel    | mla_attention.py (_v_up_proj) -> torch.bmm                                     | V-up projection BMM: [B,8,512]@[8,512,128]->[B,8,128]. Projects MLA decode latent attention output back to value head dimension (v_head_dim=128). NvJET TNN layout.                                                                      |
| 10  | o_proj_gemm                                | 23     | (112,1,1)    |       5536 | compute_kernel    | mla.py:181 -> deepseek_v2.py:955-961 (RowParallelLinear)                       | O-projection GEMM: RowParallel [1024/GPU->7168]. Maps attention output (8 heads * 128 v_dim = 1024/GPU) to hidden_size. NvJET TNT layout. Called from mla.py: return self.o_proj(attn_out)[0]. Includes TP allreduce fused with next op. |
| 11  | fused_allreduce_rms_post_attn              | 23     | (4,1,1)      |       9633 | communication     | compilation/passes/fusion/allreduce_rms_fusion.py -> flashinfer trtllm         | Fused TP allreduce + residual_add + RMSNorm after O-projection. Implements post_attention_layernorm. FlashInfer trtllm oneshot Lamport barrier. Pattern: AllReduceFusedAddRMSNormPattern.                                                |
| 12  | moe_gate_router_gemm                       | 23     | (384,1,1)    |       3072 | compute_kernel    | csrc/moe/dsv3_router_gemm_float_out.cu:51 -> gate_linear.py:98-99              | MoE gate/router GEMM: [7168->384] producing router logits for 384 experts. Uses dsv3_router_gemm optimized kernel for batch<=16. Called from GateLinear.forward() in DeepseekV2MoE.forward().                                            |
| 13  | shared_expert_gateup_buf_init              | 5644   | (14,1,1)     |       1376 | compute_kernel    | PyTorch runtime (FillFunctor<int>, aux stream 5644)                            | Initializes output buffer for shared expert gate_up FP4 GEMM on auxiliary CUDA stream. First of two buffer inits for the shared expert MLP.                                                                                              |
| 14  | shared_expert_gateup_fp4_quant             | 5644   | (128,2,1)    |       1984 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:40-106            | Quantizes shared expert gate_up projection input from BF16 to NVFP4 on aux stream. Grid=(128,2,1) for gate+up dimensions. Part of FlashInferCutlassNvFp4 GEMM preparation.                                                               |
| 15  | moe_route_buffer_init                      | 23     | (1,1,1)      |       1824 | compute_kernel    | PyTorch runtime (buffer initialization for MoE routing)                        | Memset of MoE routing output buffer (unsigned char fill). Initializes the routing dispatch buffer before expert selection. Part of the TRTLLM MoE monolithic kernel preparation.                                                         |
| 16  | shared_expert_gateup_fp4_gemm              | 5644   | (2,4,1)      |       9344 | compute_kernel    | FlashInfer CUTLASS FP4 GEMM -> shared_experts.py:142 (aux stream)              | Shared expert gate_up FP4 GEMM on aux stream: [7168->512/GPU] (total 2*2048). FlashInfer CUTLASS NvFp4 kernel with SM100 optimization. Grid=(2,4,1). Runs concurrently with routed MoE on main stream.                                   |
| 17  | moe_input_fp4_quant_sf                     | 23     | (1,2,1)      |       2208 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:109-150           | Quantizes MoE routed expert input activations from BF16 to NVFP4 in scale-format-major layout. Part of TRTLLM FP4 MoE input preparation on main stream.                                                                                  |
| 18  | moe_input_bf16_cast                        | 23     | (1,1,1)      |       1920 | compute_kernel    | PyTorch runtime (bfloat16_copy_kernel_cuda)                                    | BF16 copy/cast of MoE input for expert dispatch. Copies hidden_states to match expected dtype format for the TRTLLM MoE kernel input.                                                                                                    |
| 19  | moe_routing_dispatch                       | 23     | (1,1,1)      |       7488 | compute_kernel    | flashinfer/trtllm MoE library (routingIndicesBlockKernel)                      | MoE token-to-expert routing and dispatch. Computes top-8 expert assignment with noaux_tc method and e_score_correction_bias. Routes tokens to local 48/384 experts. Part of TRTLLM MoE monolithic kernel.                                |
| 20  | shared_expert_silu_activation              | 5644   | (2,1,1)      |       1952 | compute_kernel    | activation.py (SiluAndMul, torch.compile fused, aux stream)                    | Shared expert SwiGLU activation: silu(gate)*up on aux stream 5644. Triton-compiled pointwise kernel. Runs between shared expert gate_up GEMM and down projection GEMM.                                                                   |
| 21  | shared_expert_down_buf_init                | 5644   | (1,1,1)      |       1216 | compute_kernel    | PyTorch runtime (FillFunctor<int>, aux stream 5644)                            | Initializes output buffer for shared expert down projection FP4 GEMM on auxiliary CUDA stream. Second buffer init for the shared expert MLP.                                                                                             |
| 22  | moe_expert_gemm1_gate_up_silu              | 23     | (4,8,1)      |      10496 | compute_kernel    | trtllm_nvfp4_moe.py:280-349 -> flashinfer.fused_moe.trtllm_fp4_block_scale_moe | TRTLLM FP4 MoE expert GEMM1: fused gate+up projection [7168->4096] with SiLU gating (swiGlu). DeepGEMM E2M1 FP4 format with BF16 accumulation. Processes tokens routed to local 48 experts.                                              |
| 23  | shared_expert_down_fp4_quant               | 5644   | (128,1,1)    |       1504 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:40-106            | Quantizes shared expert down projection input from BF16 to NVFP4 on aux stream. Grid=(128,1,1) for down proj dimension. Part of FlashInferCutlassNvFp4 GEMM preparation.                                                                 |
| 24  | shared_expert_down_fp4_gemm                | 5644   | (2,56,1)     |       5056 | compute_kernel    | FlashInfer CUTLASS FP4 GEMM -> shared_experts.py:142 (aux stream)              | Shared expert down projection FP4 GEMM on aux stream: [256/GPU->7168] (total 2048->7168). FlashInfer CUTLASS NvFp4 kernel. Grid=(2,56,1). Runs concurrently with routed MoE on main stream.                                              |
| 25  | moe_expert_gemm2_down                      | 23     | (56,8,1)     |       7904 | compute_kernel    | trtllm_nvfp4_moe.py:280-349 -> flashinfer.fused_moe.trtllm_fp4_block_scale_moe | TRTLLM FP4 MoE expert GEMM2: down projection [2048->7168]. DeepGEMM E2M1 FP4 weights with BF16 output. Part of monolithic MoE kernel producing partial expert outputs.                                                                   |
| 26  | moe_finalize_combine                       | 23     | (28,1,1)     |       4224 | compute_kernel    | flashinfer/trtllm MoE library (finalizeKernel)                                 | MoE output finalization: weighted combination of expert outputs by routing weights. Combines outputs from top-8 experts per token. do_finalize=True in TRTLLM monolithic kernel.                                                         |
| 27  | shared_routed_add_scale                    | 23     | (7,1,1)      |       1376 | compute_kernel    | deepseek_v2.py:374-381 (torch.compile fused)                                   | Element-wise addition of shared expert output + routed expert output, with routed_scaling_factor (2.827) applied. Torch-compiled triton kernel. Combines the two MoE paths before next allreduce.                                        |
| 28  | fused_allreduce_rms_post_moe               | 23     | (4,1,1)      |       9280 | communication     | compilation/passes/fusion/allreduce_rms_fusion.py -> flashinfer trtllm         | Fused EP/TP allreduce + residual_add + RMSNorm after MoE layer. Cross-layer fusion: implements next layer's input_layernorm. FlashInfer trtllm oneshot Lamport barrier. Pattern: AllReduceFusedAddRMSNormPattern.                        |

  Block 5 | Type: MoE_Decoder_Layer | Tag: REPRESENTATIVE
  Wall: 97,440 ns | Compute: 125,696 ns | Idle: 0 ns (0.0%)

| Pos | High-Level Operation                       | Stream | Grid         |   Dur (ns) | Category          | Source Code Reference                                                          | Source Code Explanation                                                                                                                                                                                                                  |
|-----|--------------------------------------------|--------|--------------|------------|-------------------|--------------------------------------------------------------------------------|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| 0   | fused_qkv_a_proj_gemm                      | 23     | (132,1,1)    |       8128 | compute_kernel    | csrc/dsv3_fused_a_gemm.cu:575 -> deepseek_v2.py:849                            | Fused Q+KV low-rank projection [7168->2112]. Min-latency GEMM for decode (<=16 tokens). Produces q_compressed[1536], kv_compressed[512], k_pe[64]. Called from DeepSeekV2FusedQkvAProjLinear.forward() via ops.dsv3_fused_a_gemm().      |
| 1   | q_a_layernorm_pointwise                    | 23     | (1,1,1)      |       1568 | compute_kernel    | mla.py:144 -> layernorm.py (RMSNorm, torch.compile fused)                      | Pointwise phase of RMSNorm on q_compressed (dim=1536, eps=1e-5). Torch-compiled triton kernel fusing elementwise ops of the layernorm. Called from MultiHeadLatentAttentionWrapper.forward(): q_c = self.q_a_layernorm(q_c).             |
| 2   | q_a_layernorm_reduction                    | 23     | (2,1,1)      |       2624 | compute_kernel    | mla.py:144 -> layernorm.py (RMSNorm, torch.compile fused)                      | Reduction phase of RMSNorm on q_compressed. Computes sum-of-squares for normalization. Part of self.q_a_layernorm(q_c) in MultiHeadLatentAttentionWrapper.forward().                                                                     |
| 3   | q_b_proj_gemm                              | 23     | (96,1,1)     |       5632 | compute_kernel    | mla.py:145 -> deepseek_v2.py:932-937 (ColumnParallelLinear)                    | Q-B expansion GEMM: ColumnParallel [1536->1536/GPU] (total 12288=64*192). Expands compressed query to per-head Q. NvJET SM100 TNN layout. Called from mla.py: q = self.q_b_proj(q_c)[0].                                                 |
| 4   | rope_application                           | 23     | (2,1,1)      |       1888 | compute_kernel    | mla.py:163-166 -> rotary_embedding.py (YaRN RoPE)                              | Applies YaRN RoPE to q_pe[64] and k_pe[64]. Torch-compiled triton kernel fusing expand, index, mul, add ops typical of rotary embedding. Called from mla.py: q[...,128:], k_pe = self.rotary_emb(positions, q[...,128:], k_pe).          |
| 5   | kv_cache_write_fp8                         | 23     | (1,1,1)      |       2304 | compute_kernel    | csrc/cache_kernels.cu:392 -> mla_attention.py:1007-1031                        | Writes compressed KV (kv_c[512]+k_pe[64]=576 dims) to FP8 KV cache with block-wise slot mapping. Called from unified_mla_kv_cache_update() via torch.ops._C_cache_ops.concat_and_cache_mla().                                            |
| 6   | q_nope_w_uk_t_bmm                          | 23     | (64,1,1)     |       2848 | compute_kernel    | mla_attention.py (forward_impl, MQA decode) -> torch.bmm                       | Decode MQA path: Q_nope @ W_UK_T batched matrix multiply. [B,8,128]@[8,128,512]->[B,8,512]. Compresses Q nope to KV latent space. NvJET NNT layout. Part of MLA decode attention.                                                        |
| 7   | mqa_query_concat_scale                     | 23     | (18,1,1)     |       1632 | compute_kernel    | mla_attention.py (forward_impl, MQA decode, torch.compile fused)               | Concatenates ql_nope[512] with q_pe[64] into mqa_q[576], applies clamping and reciprocal scaling. Torch-compiled triton kernel. Prepares query for FlashInfer MLA decode attention.                                                      |
| 8   | flashinfer_mla_decode_attn                 | 23     | (74,2,1)     |       9216 | compute_kernel    | FlashInfer MLA backend -> mla_attention.py (forward_mqa)                       | FlashInfer MLA decode attention kernel for SM100 (B200). MQA on FP8 compressed KV cache with Qk=576, V=512 dims. Uses paged KV with block_size=32. Produces latent attention output [B,8,512].                                           |
| 9   | v_up_proj_bmm                              | 23     | (128,1,1)    |       3712 | compute_kernel    | mla_attention.py (_v_up_proj) -> torch.bmm                                     | V-up projection BMM: [B,8,512]@[8,512,128]->[B,8,128]. Projects MLA decode latent attention output back to value head dimension (v_head_dim=128). NvJET TNN layout.                                                                      |
| 10  | o_proj_gemm                                | 23     | (112,1,1)    |       5408 | compute_kernel    | mla.py:181 -> deepseek_v2.py:955-961 (RowParallelLinear)                       | O-projection GEMM: RowParallel [1024/GPU->7168]. Maps attention output (8 heads * 128 v_dim = 1024/GPU) to hidden_size. NvJET TNT layout. Called from mla.py: return self.o_proj(attn_out)[0]. Includes TP allreduce fused with next op. |
| 11  | fused_allreduce_rms_post_attn              | 23     | (4,1,1)      |       8576 | communication     | compilation/passes/fusion/allreduce_rms_fusion.py -> flashinfer trtllm         | Fused TP allreduce + residual_add + RMSNorm after O-projection. Implements post_attention_layernorm. FlashInfer trtllm oneshot Lamport barrier. Pattern: AllReduceFusedAddRMSNormPattern.                                                |
| 12  | moe_gate_router_gemm                       | 23     | (384,1,1)    |       3072 | compute_kernel    | csrc/moe/dsv3_router_gemm_float_out.cu:51 -> gate_linear.py:98-99              | MoE gate/router GEMM: [7168->384] producing router logits for 384 experts. Uses dsv3_router_gemm optimized kernel for batch<=16. Called from GateLinear.forward() in DeepseekV2MoE.forward().                                            |
| 13  | shared_expert_gateup_buf_init              | 5644   | (14,1,1)     |       1408 | compute_kernel    | PyTorch runtime (FillFunctor<int>, aux stream 5644)                            | Initializes output buffer for shared expert gate_up FP4 GEMM on auxiliary CUDA stream. First of two buffer inits for the shared expert MLP.                                                                                              |
| 14  | shared_expert_gateup_fp4_quant             | 5644   | (128,2,1)    |       1856 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:40-106            | Quantizes shared expert gate_up projection input from BF16 to NVFP4 on aux stream. Grid=(128,2,1) for gate+up dimensions. Part of FlashInferCutlassNvFp4 GEMM preparation.                                                               |
| 15  | moe_route_buffer_init                      | 23     | (1,1,1)      |       2496 | compute_kernel    | PyTorch runtime (buffer initialization for MoE routing)                        | Memset of MoE routing output buffer (unsigned char fill). Initializes the routing dispatch buffer before expert selection. Part of the TRTLLM MoE monolithic kernel preparation.                                                         |
| 16  | shared_expert_gateup_fp4_gemm              | 5644   | (2,4,1)      |       9408 | compute_kernel    | FlashInfer CUTLASS FP4 GEMM -> shared_experts.py:142 (aux stream)              | Shared expert gate_up FP4 GEMM on aux stream: [7168->512/GPU] (total 2*2048). FlashInfer CUTLASS NvFp4 kernel with SM100 optimization. Grid=(2,4,1). Runs concurrently with routed MoE on main stream.                                   |
| 17  | moe_input_fp4_quant_sf                     | 23     | (1,2,1)      |       2368 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:109-150           | Quantizes MoE routed expert input activations from BF16 to NVFP4 in scale-format-major layout. Part of TRTLLM FP4 MoE input preparation on main stream.                                                                                  |
| 18  | moe_input_bf16_cast                        | 23     | (1,1,1)      |       2048 | compute_kernel    | PyTorch runtime (bfloat16_copy_kernel_cuda)                                    | BF16 copy/cast of MoE input for expert dispatch. Copies hidden_states to match expected dtype format for the TRTLLM MoE kernel input.                                                                                                    |
| 19  | moe_routing_dispatch                       | 23     | (1,1,1)      |       7456 | compute_kernel    | flashinfer/trtllm MoE library (routingIndicesBlockKernel)                      | MoE token-to-expert routing and dispatch. Computes top-8 expert assignment with noaux_tc method and e_score_correction_bias. Routes tokens to local 48/384 experts. Part of TRTLLM MoE monolithic kernel.                                |
| 20  | shared_expert_silu_activation              | 5644   | (2,1,1)      |       2080 | compute_kernel    | activation.py (SiluAndMul, torch.compile fused, aux stream)                    | Shared expert SwiGLU activation: silu(gate)*up on aux stream 5644. Triton-compiled pointwise kernel. Runs between shared expert gate_up GEMM and down projection GEMM.                                                                   |
| 21  | shared_expert_down_buf_init                | 5644   | (1,1,1)      |       1312 | compute_kernel    | PyTorch runtime (FillFunctor<int>, aux stream 5644)                            | Initializes output buffer for shared expert down projection FP4 GEMM on auxiliary CUDA stream. Second buffer init for the shared expert MLP.                                                                                             |
| 22  | shared_expert_down_fp4_quant               | 5644   | (128,1,1)    |       1504 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:40-106            | Quantizes shared expert down projection input from BF16 to NVFP4 on aux stream. Grid=(128,1,1) for down proj dimension. Part of FlashInferCutlassNvFp4 GEMM preparation.                                                                 |
| 23  | moe_expert_gemm1_gate_up_silu              | 23     | (4,8,1)      |       9920 | compute_kernel    | trtllm_nvfp4_moe.py:280-349 -> flashinfer.fused_moe.trtllm_fp4_block_scale_moe | TRTLLM FP4 MoE expert GEMM1: fused gate+up projection [7168->4096] with SiLU gating (swiGlu). DeepGEMM E2M1 FP4 format with BF16 accumulation. Processes tokens routed to local 48 experts.                                              |
| 24  | shared_expert_down_fp4_gemm                | 5644   | (2,56,1)     |       6784 | compute_kernel    | FlashInfer CUTLASS FP4 GEMM -> shared_experts.py:142 (aux stream)              | Shared expert down projection FP4 GEMM on aux stream: [256/GPU->7168] (total 2048->7168). FlashInfer CUTLASS NvFp4 kernel. Grid=(2,56,1). Runs concurrently with routed MoE on main stream.                                              |
| 25  | moe_expert_gemm2_down                      | 23     | (56,8,1)     |       7936 | compute_kernel    | trtllm_nvfp4_moe.py:280-349 -> flashinfer.fused_moe.trtllm_fp4_block_scale_moe | TRTLLM FP4 MoE expert GEMM2: down projection [2048->7168]. DeepGEMM E2M1 FP4 weights with BF16 output. Part of monolithic MoE kernel producing partial expert outputs.                                                                   |
| 26  | moe_finalize_combine                       | 23     | (28,1,1)     |       4608 | compute_kernel    | flashinfer/trtllm MoE library (finalizeKernel)                                 | MoE output finalization: weighted combination of expert outputs by routing weights. Combines outputs from top-8 experts per token. do_finalize=True in TRTLLM monolithic kernel.                                                         |
| 27  | shared_routed_add_scale                    | 23     | (7,1,1)      |       1376 | compute_kernel    | deepseek_v2.py:374-381 (torch.compile fused)                                   | Element-wise addition of shared expert output + routed expert output, with routed_scaling_factor (2.827) applied. Torch-compiled triton kernel. Combines the two MoE paths before next allreduce.                                        |
| 28  | fused_allreduce_rms_post_moe               | 23     | (4,1,1)      |       6528 | communication     | compilation/passes/fusion/allreduce_rms_fusion.py -> flashinfer trtllm         | Fused EP/TP allreduce + residual_add + RMSNorm after MoE layer. Cross-layer fusion: implements next layer's input_layernorm. FlashInfer trtllm oneshot Lamport barrier. Pattern: AllReduceFusedAddRMSNormPattern.                        |

  Block 6 | Type: MoE_Decoder_Layer | Tag: REPRESENTATIVE
  Wall: 99,552 ns | Compute: 126,240 ns | Idle: 0 ns (0.0%)

| Pos | High-Level Operation                       | Stream | Grid         |   Dur (ns) | Category          | Source Code Reference                                                          | Source Code Explanation                                                                                                                                                                                                                  |
|-----|--------------------------------------------|--------|--------------|------------|-------------------|--------------------------------------------------------------------------------|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| 0   | fused_qkv_a_proj_gemm                      | 23     | (132,1,1)    |       7328 | compute_kernel    | csrc/dsv3_fused_a_gemm.cu:575 -> deepseek_v2.py:849                            | Fused Q+KV low-rank projection [7168->2112]. Min-latency GEMM for decode (<=16 tokens). Produces q_compressed[1536], kv_compressed[512], k_pe[64]. Called from DeepSeekV2FusedQkvAProjLinear.forward() via ops.dsv3_fused_a_gemm().      |
| 1   | q_a_layernorm_pointwise                    | 23     | (1,1,1)      |       1952 | compute_kernel    | mla.py:144 -> layernorm.py (RMSNorm, torch.compile fused)                      | Pointwise phase of RMSNorm on q_compressed (dim=1536, eps=1e-5). Torch-compiled triton kernel fusing elementwise ops of the layernorm. Called from MultiHeadLatentAttentionWrapper.forward(): q_c = self.q_a_layernorm(q_c).             |
| 2   | q_a_layernorm_reduction                    | 23     | (2,1,1)      |       2496 | compute_kernel    | mla.py:144 -> layernorm.py (RMSNorm, torch.compile fused)                      | Reduction phase of RMSNorm on q_compressed. Computes sum-of-squares for normalization. Part of self.q_a_layernorm(q_c) in MultiHeadLatentAttentionWrapper.forward().                                                                     |
| 3   | q_b_proj_gemm                              | 23     | (96,1,1)     |       5792 | compute_kernel    | mla.py:145 -> deepseek_v2.py:932-937 (ColumnParallelLinear)                    | Q-B expansion GEMM: ColumnParallel [1536->1536/GPU] (total 12288=64*192). Expands compressed query to per-head Q. NvJET SM100 TNN layout. Called from mla.py: q = self.q_b_proj(q_c)[0].                                                 |
| 4   | rope_application                           | 23     | (2,1,1)      |       2016 | compute_kernel    | mla.py:163-166 -> rotary_embedding.py (YaRN RoPE)                              | Applies YaRN RoPE to q_pe[64] and k_pe[64]. Torch-compiled triton kernel fusing expand, index, mul, add ops typical of rotary embedding. Called from mla.py: q[...,128:], k_pe = self.rotary_emb(positions, q[...,128:], k_pe).          |
| 5   | kv_cache_write_fp8                         | 23     | (1,1,1)      |       2304 | compute_kernel    | csrc/cache_kernels.cu:392 -> mla_attention.py:1007-1031                        | Writes compressed KV (kv_c[512]+k_pe[64]=576 dims) to FP8 KV cache with block-wise slot mapping. Called from unified_mla_kv_cache_update() via torch.ops._C_cache_ops.concat_and_cache_mla().                                            |
| 6   | q_nope_w_uk_t_bmm                          | 23     | (64,1,1)     |       3104 | compute_kernel    | mla_attention.py (forward_impl, MQA decode) -> torch.bmm                       | Decode MQA path: Q_nope @ W_UK_T batched matrix multiply. [B,8,128]@[8,128,512]->[B,8,512]. Compresses Q nope to KV latent space. NvJET NNT layout. Part of MLA decode attention.                                                        |
| 7   | mqa_query_concat_scale                     | 23     | (18,1,1)     |       1856 | compute_kernel    | mla_attention.py (forward_impl, MQA decode, torch.compile fused)               | Concatenates ql_nope[512] with q_pe[64] into mqa_q[576], applies clamping and reciprocal scaling. Torch-compiled triton kernel. Prepares query for FlashInfer MLA decode attention.                                                      |
| 8   | flashinfer_mla_decode_attn                 | 23     | (74,2,1)     |       9088 | compute_kernel    | FlashInfer MLA backend -> mla_attention.py (forward_mqa)                       | FlashInfer MLA decode attention kernel for SM100 (B200). MQA on FP8 compressed KV cache with Qk=576, V=512 dims. Uses paged KV with block_size=32. Produces latent attention output [B,8,512].                                           |
| 9   | v_up_proj_bmm                              | 23     | (128,1,1)    |       3840 | compute_kernel    | mla_attention.py (_v_up_proj) -> torch.bmm                                     | V-up projection BMM: [B,8,512]@[8,512,128]->[B,8,128]. Projects MLA decode latent attention output back to value head dimension (v_head_dim=128). NvJET TNN layout.                                                                      |
| 10  | o_proj_gemm                                | 23     | (112,1,1)    |       5568 | compute_kernel    | mla.py:181 -> deepseek_v2.py:955-961 (RowParallelLinear)                       | O-projection GEMM: RowParallel [1024/GPU->7168]. Maps attention output (8 heads * 128 v_dim = 1024/GPU) to hidden_size. NvJET TNT layout. Called from mla.py: return self.o_proj(attn_out)[0]. Includes TP allreduce fused with next op. |
| 11  | fused_allreduce_rms_post_attn              | 23     | (4,1,1)      |       8736 | communication     | compilation/passes/fusion/allreduce_rms_fusion.py -> flashinfer trtllm         | Fused TP allreduce + residual_add + RMSNorm after O-projection. Implements post_attention_layernorm. FlashInfer trtllm oneshot Lamport barrier. Pattern: AllReduceFusedAddRMSNormPattern.                                                |
| 12  | moe_gate_router_gemm                       | 23     | (384,1,1)    |       3040 | compute_kernel    | csrc/moe/dsv3_router_gemm_float_out.cu:51 -> gate_linear.py:98-99              | MoE gate/router GEMM: [7168->384] producing router logits for 384 experts. Uses dsv3_router_gemm optimized kernel for batch<=16. Called from GateLinear.forward() in DeepseekV2MoE.forward().                                            |
| 13  | shared_expert_gateup_buf_init              | 5644   | (14,1,1)     |       1216 | compute_kernel    | PyTorch runtime (FillFunctor<int>, aux stream 5644)                            | Initializes output buffer for shared expert gate_up FP4 GEMM on auxiliary CUDA stream. First of two buffer inits for the shared expert MLP.                                                                                              |
| 14  | shared_expert_gateup_fp4_quant             | 5644   | (128,2,1)    |       2304 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:40-106            | Quantizes shared expert gate_up projection input from BF16 to NVFP4 on aux stream. Grid=(128,2,1) for gate+up dimensions. Part of FlashInferCutlassNvFp4 GEMM preparation.                                                               |
| 15  | moe_route_buffer_init                      | 23     | (1,1,1)      |       1664 | compute_kernel    | PyTorch runtime (buffer initialization for MoE routing)                        | Memset of MoE routing output buffer (unsigned char fill). Initializes the routing dispatch buffer before expert selection. Part of the TRTLLM MoE monolithic kernel preparation.                                                         |
| 16  | shared_expert_gateup_fp4_gemm              | 5644   | (2,4,1)      |       9504 | compute_kernel    | FlashInfer CUTLASS FP4 GEMM -> shared_experts.py:142 (aux stream)              | Shared expert gate_up FP4 GEMM on aux stream: [7168->512/GPU] (total 2*2048). FlashInfer CUTLASS NvFp4 kernel with SM100 optimization. Grid=(2,4,1). Runs concurrently with routed MoE on main stream.                                   |
| 17  | moe_input_fp4_quant_sf                     | 23     | (1,2,1)      |       2240 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:109-150           | Quantizes MoE routed expert input activations from BF16 to NVFP4 in scale-format-major layout. Part of TRTLLM FP4 MoE input preparation on main stream.                                                                                  |
| 18  | moe_input_bf16_cast                        | 23     | (1,1,1)      |       1696 | compute_kernel    | PyTorch runtime (bfloat16_copy_kernel_cuda)                                    | BF16 copy/cast of MoE input for expert dispatch. Copies hidden_states to match expected dtype format for the TRTLLM MoE kernel input.                                                                                                    |
| 19  | moe_routing_dispatch                       | 23     | (1,1,1)      |       7360 | compute_kernel    | flashinfer/trtllm MoE library (routingIndicesBlockKernel)                      | MoE token-to-expert routing and dispatch. Computes top-8 expert assignment with noaux_tc method and e_score_correction_bias. Routes tokens to local 48/384 experts. Part of TRTLLM MoE monolithic kernel.                                |
| 20  | shared_expert_silu_activation              | 5644   | (2,1,1)      |       2144 | compute_kernel    | activation.py (SiluAndMul, torch.compile fused, aux stream)                    | Shared expert SwiGLU activation: silu(gate)*up on aux stream 5644. Triton-compiled pointwise kernel. Runs between shared expert gate_up GEMM and down projection GEMM.                                                                   |
| 21  | shared_expert_down_buf_init                | 5644   | (1,1,1)      |       1024 | compute_kernel    | PyTorch runtime (FillFunctor<int>, aux stream 5644)                            | Initializes output buffer for shared expert down projection FP4 GEMM on auxiliary CUDA stream. Second buffer init for the shared expert MLP.                                                                                             |
| 22  | moe_expert_gemm1_gate_up_silu              | 23     | (4,8,1)      |       9280 | compute_kernel    | trtllm_nvfp4_moe.py:280-349 -> flashinfer.fused_moe.trtllm_fp4_block_scale_moe | TRTLLM FP4 MoE expert GEMM1: fused gate+up projection [7168->4096] with SiLU gating (swiGlu). DeepGEMM E2M1 FP4 format with BF16 accumulation. Processes tokens routed to local 48 experts.                                              |
| 23  | shared_expert_down_fp4_quant               | 5644   | (128,1,1)    |       1472 | compute_kernel    | csrc/libtorch_stable/quantization/fp4/nvfp4_quant_kernels.cu:40-106            | Quantizes shared expert down projection input from BF16 to NVFP4 on aux stream. Grid=(128,1,1) for down proj dimension. Part of FlashInferCutlassNvFp4 GEMM preparation.                                                                 |
| 24  | shared_expert_down_fp4_gemm                | 5644   | (2,56,1)     |       5056 | compute_kernel    | FlashInfer CUTLASS FP4 GEMM -> shared_experts.py:142 (aux stream)              | Shared expert down projection FP4 GEMM on aux stream: [256/GPU->7168] (total 2048->7168). FlashInfer CUTLASS NvFp4 kernel. Grid=(2,56,1). Runs concurrently with routed MoE on main stream.                                              |
| 25  | moe_expert_gemm2_down                      | 23     | (56,8,1)     |       7904 | compute_kernel    | trtllm_nvfp4_moe.py:280-349 -> flashinfer.fused_moe.trtllm_fp4_block_scale_moe | TRTLLM FP4 MoE expert GEMM2: down projection [2048->7168]. DeepGEMM E2M1 FP4 weights with BF16 output. Part of monolithic MoE kernel producing partial expert outputs.                                                                   |
